Run	Short	Assay Type	AvgSpotLen	Bases	BioProject	BioSample	BioSampleModel	BREED	Bytes	Center Name	Consent	Cultivar	DATASTORE filetype	DATASTORE provider	DATASTORE region	dev_stage	Ecotype	Experiment	Instrument	isolate	Library Name	LibraryLayout	LibrarySelection	LibrarySource	Organism	Platform	ReleaseDate	create_date	version	Sample Name	sex	specimen	SRA Study	strain	tissue	sub_species
SRR9688557	Julorn	RNA-Seq	126	1247514660	PRJNA552202	SAMN12246836	Model organism or animal	not applicable	657139671	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447913	Illumina HiSeq 2500	not applicable	Julorn_ISC4_JNE2_BR_F	SINGLE	unspecified	TRANSCRIPTOMIC	Julidochromis ornatus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:34:00Z	1	Julorn_ISC4_JNE2_BR_F	female	Julorn_ISC4_JNE2_BR_F	SRP214209	not applicable	brain	
SRR9688558	Julorn	RNA-Seq	126	1880398674	PRJNA552202	SAMN12246837	Model organism or animal	not applicable	925889838	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447912	Illumina HiSeq 2500	not applicable	Julorn_ISC7_JNF9_VE_M	SINGLE	unspecified	TRANSCRIPTOMIC	Julidochromis ornatus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:34:00Z	1	Julorn_ISC7_JNF9_VE_M	male	Julorn_ISC7_JNF9_VE_M	SRP214209	not applicable	liver	
SRR9688559	Julorn	RNA-Seq	126	1129228884	PRJNA552202	SAMN12246844	Model organism or animal	not applicable	662532970	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447911	Illumina HiSeq 2500	not applicable	Julorn_LPA8_NAB8_GI_M	SINGLE	unspecified	TRANSCRIPTOMIC	Julidochromis ornatus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:33:00Z	1	Julorn_LPA8_NAB8_GI_M	male	Julorn_LPA8_NAB8_GI_M	SRP214209	not applicable	gills	
SRR9688560	Julorn	RNA-Seq	126	1148189490	PRJNA552202	SAMN12246845	Model organism or animal	not applicable	597991969	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447910	Illumina HiSeq 2500	not applicable	Julorn_LPA8_NAC1_LP_M	SINGLE	unspecified	TRANSCRIPTOMIC	Julidochromis ornatus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:34:00Z	1	Julorn_LPA8_NAC1_LP_M	male	Julorn_LPA8_NAC1_LP_M	SRP214209	not applicable	lpj	
SRR9688561	Hapmic	RNA-Seq	126	1244712042	PRJNA552202	SAMN12246767	Model organism or animal	not applicable	708978946	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447909	Illumina HiSeq 2500	not applicable	Hapmic_LPG9_NGA9_LP_M	SINGLE	unspecified	TRANSCRIPTOMIC	Haplotaxodon microlepis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:36:00Z	1	Hapmic_LPG9_NGA9_LP_M	male	Hapmic_LPG9_NGA9_LP_M	SRP214209	not applicable	lpj	
SRR9688562	Hapmic	RNA-Seq	126	1537578756	PRJNA552202	SAMN12246766	Model organism or animal	not applicable	889808210	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447908	Illumina HiSeq 2500	not applicable	Hapmic_LPG9_NGA8_GI_M	SINGLE	unspecified	TRANSCRIPTOMIC	Haplotaxodon microlepis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:35:00Z	1	Hapmic_LPG9_NGA8_GI_M	male	Hapmic_LPG9_NGA8_GI_M	SRP214209	not applicable	gills	
SRR9688563	Intloo	RNA-Seq	126	2170833462	PRJNA552202	SAMN12246769	Model organism or animal	not applicable	1242816195	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447907	Illumina HiSeq 2500	not applicable	Intloo_IPB2_JFD9_AD_M	SINGLE	unspecified	TRANSCRIPTOMIC	Interochromis loocki	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:35:00Z	1	Intloo_IPB2_JFD9_AD_M	male	Intloo_IPB2_JFD9_AD_M	SRP214209	not applicable	gonads	
SRR9688564	Hapmic	RNA-Seq	126	3126750606	PRJNA552202	SAMN12246768	Model organism or animal	not applicable	1713194288	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447906	Illumina HiSeq 2500	not applicable	Hapmic_LPG9_NGB1_BR_M	SINGLE	unspecified	TRANSCRIPTOMIC	Haplotaxodon microlepis	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:38:00Z	1	Hapmic_LPG9_NGB1_BR_M	male	Hapmic_LPG9_NGB1_BR_M	SRP214209	not applicable	brain	
SRR9688565	Intloo	RNA-Seq	126	1032091452	PRJNA552202	SAMN12246771	Model organism or animal	not applicable	528535109	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447905	Illumina HiSeq 2500	not applicable	Intloo_IPB2_JFE4_LP_M	SINGLE	unspecified	TRANSCRIPTOMIC	Interochromis loocki	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:33:00Z	1	Intloo_IPB2_JFE4_LP_M	male	Intloo_IPB2_JFE4_LP_M	SRP214209	not applicable	lpj	
SRR9688566	Intloo	RNA-Seq	126	1114873704	PRJNA552202	SAMN12246770	Model organism or animal	not applicable	570406525	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447904	Illumina HiSeq 2500	not applicable	Intloo_IPB2_JFE1_VE_M	SINGLE	unspecified	TRANSCRIPTOMIC	Interochromis loocki	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:32:00Z	1	Intloo_IPB2_JFE1_VE_M	male	Intloo_IPB2_JFE1_VE_M	SRP214209	not applicable	liver	
SRR9688567	Intloo	RNA-Seq	126	1767142944	PRJNA552202	SAMN12246773	Model organism or animal	not applicable	917855787	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447903	Illumina HiSeq 2500	not applicable	Intloo_IPB2_JFE6_BR_M	SINGLE	unspecified	TRANSCRIPTOMIC	Interochromis loocki	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:35:00Z	1	Intloo_IPB2_JFE6_BR_M	male	Intloo_IPB2_JFE6_BR_M	SRP214209	not applicable	brain	
SRR9688568	Intloo	RNA-Seq	126	1090570572	PRJNA552202	SAMN12246772	Model organism or animal	not applicable	588913504	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447902	Illumina HiSeq 2500	not applicable	Intloo_IPB2_JFE5_GI_M	SINGLE	unspecified	TRANSCRIPTOMIC	Interochromis loocki	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:32:00Z	1	Intloo_IPB2_JFE5_GI_M	male	Intloo_IPB2_JFE5_GI_M	SRP214209	not applicable	gills	
SRR9688569	Intloo	RNA-Seq	126	1479311442	PRJNA552202	SAMN12246775	Model organism or animal	not applicable	791852938	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447901	Illumina HiSeq 2500	not applicable	Intloo_IPB6_JFF6_LP_F	SINGLE	unspecified	TRANSCRIPTOMIC	Interochromis loocki	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:34:00Z	1	Intloo_IPB6_JFF6_LP_F	female	Intloo_IPB6_JFF6_LP_F	SRP214209	not applicable	lpj	
SRR9688570	Intloo	RNA-Seq	126	1426632732	PRJNA552202	SAMN12246774	Model organism or animal	not applicable	748476397	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447900	Illumina HiSeq 2500	not applicable	Intloo_IPB6_JFF2_AD_F	SINGLE	unspecified	TRANSCRIPTOMIC	Interochromis loocki	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:34:00Z	1	Intloo_IPB6_JFF2_AD_F	female	Intloo_IPB6_JFF2_AD_F	SRP214209	not applicable	gonads	
SRR9688571	Gnapfe	RNA-Seq	126	1234487646	PRJNA552202	SAMN12246731	Model organism or animal	not applicable	653973110	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447899	Illumina HiSeq 2500	not applicable	Gnapfe_MUF2_LSC8_GI_M	SINGLE	unspecified	TRANSCRIPTOMIC	Gnathochromis pfefferi	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:34:00Z	1	Gnapfe_MUF2_LSC8_GI_M	male	Gnapfe_MUF2_LSC8_GI_M	SRP214209	not applicable	gills	
SRR9688572	Julorn	RNA-Seq	126	1196491086	PRJNA552202	SAMN12246831	Model organism or animal	not applicable	631541106	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447898	Illumina HiSeq 2500	not applicable	Julorn_ISB7_JMI7_BR_M	SINGLE	unspecified	TRANSCRIPTOMIC	Julidochromis ornatus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:34:00Z	1	Julorn_ISB7_JMI7_BR_M	male	Julorn_ISB7_JMI7_BR_M	SRP214209	not applicable	brain	
SRR9688573	Julorn	RNA-Seq	126	1259276130	PRJNA552202	SAMN12246830	Model organism or animal	not applicable	699778605	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447897	Illumina HiSeq 2500	not applicable	Julorn_ISB7_JMI6_LP_M	SINGLE	unspecified	TRANSCRIPTOMIC	Julidochromis ornatus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:33:00Z	1	Julorn_ISB7_JMI6_LP_M	male	Julorn_ISB7_JMI6_LP_M	SRP214209	not applicable	lpj	
SRR9688574	Julorn	RNA-Seq	126	1559901420	PRJNA552202	SAMN12246833	Model organism or animal	not applicable	921292377	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447896	Illumina HiSeq 2500	not applicable	Julorn_ISC4_JND8_AD_F	SINGLE	unspecified	TRANSCRIPTOMIC	Julidochromis ornatus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:33:00Z	1	Julorn_ISC4_JND8_AD_F	female	Julorn_ISC4_JND8_AD_F	SRP214209	not applicable	gonads	
SRR9688575	Julorn	RNA-Seq	126	1486214604	PRJNA552202	SAMN12246832	Model organism or animal	not applicable	824148926	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447895	Illumina HiSeq 2500	not applicable	Julorn_ISC4_JND7_VE_F	SINGLE	unspecified	TRANSCRIPTOMIC	Julidochromis ornatus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:35:00Z	1	Julorn_ISC4_JND7_VE_F	female	Julorn_ISC4_JND7_VE_F	SRP214209	not applicable	liver	
SRR9688576	Julorn	RNA-Seq	126	1044557388	PRJNA552202	SAMN12246827	Model organism or animal	not applicable	530633786	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447894	Illumina HiSeq 2500	not applicable	Julorn_ISB7_JMI3_VE_M	SINGLE	unspecified	TRANSCRIPTOMIC	Julidochromis ornatus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:34:00Z	1	Julorn_ISB7_JMI3_VE_M	male	Julorn_ISB7_JMI3_VE_M	SRP214209	not applicable	liver	
SRR9688577	Juldic	RNA-Seq	126	1234468494	PRJNA552202	SAMN12246826	Model organism or animal	not applicable	618125009	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447893	Illumina HiSeq 2500	not applicable	Juldic_MOH2_NWF5_BR_F	SINGLE	unspecified	TRANSCRIPTOMIC	Julidochromis dickfeldi	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:35:00Z	1	Juldic_MOH2_NWF5_BR_F	female	Juldic_MOH2_NWF5_BR_F	SRP214209	not applicable	brain	
SRR9688578	Gnapfe	RNA-Seq	126	1508417316	PRJNA552202	SAMN12246726	Model organism or animal	not applicable	809291651	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447892	Illumina HiSeq 2500	not applicable	Gnapfe_MUD3_LZB8_AD_M	SINGLE	unspecified	TRANSCRIPTOMIC	Gnathochromis pfefferi	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:34:00Z	1	Gnapfe_MUD3_LZB8_AD_M	male	Gnapfe_MUD3_LZB8_AD_M	SRP214209	not applicable	gonads	
SRR9688579	Gnapfe	RNA-Seq	126	1261366596	PRJNA552202	SAMN12246727	Model organism or animal	not applicable	687457209	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447891	Illumina HiSeq 2500	not applicable	Gnapfe_MUD3_LZB9_GI_M	SINGLE	unspecified	TRANSCRIPTOMIC	Gnathochromis pfefferi	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:35:00Z	1	Gnapfe_MUD3_LZB9_GI_M	male	Gnapfe_MUD3_LZB9_GI_M	SRP214209	not applicable	gills	
SRR9688580	Julorn	RNA-Seq	126	1051611246	PRJNA552202	SAMN12246835	Model organism or animal	not applicable	562712178	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447890	Illumina HiSeq 2500	not applicable	Julorn_ISC4_JNE1_LP_F	SINGLE	unspecified	TRANSCRIPTOMIC	Julidochromis ornatus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:33:00Z	1	Julorn_ISC4_JNE1_LP_F	female	Julorn_ISC4_JNE1_LP_F	SRP214209	not applicable	lpj	
SRR9688581	Julorn	RNA-Seq	126	1162520352	PRJNA552202	SAMN12246834	Model organism or animal	not applicable	596688056	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447889	Illumina HiSeq 2500	not applicable	Julorn_ISC4_JND9_GI_F	SINGLE	unspecified	TRANSCRIPTOMIC	Julidochromis ornatus	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:34:00Z	1	Julorn_ISC4_JND9_GI_F	female	Julorn_ISC4_JND9_GI_F	SRP214209	not applicable	gills	
SRR9688582	Gnapfe	RNA-Seq	126	1312830162	PRJNA552202	SAMN12246734	Model organism or animal	not applicable	712848086	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447888	Illumina HiSeq 2500	not applicable	Gnapfe_MUF3_LSD9_VE_F	SINGLE	unspecified	TRANSCRIPTOMIC	Gnathochromis pfefferi	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:33:00Z	1	Gnapfe_MUF3_LSD9_VE_F	female	Gnapfe_MUF3_LSD9_VE_F	SRP214209	not applicable	liver	
SRR9688583	Gnapfe	RNA-Seq	126	1104555438	PRJNA552202	SAMN12246735	Model organism or animal	not applicable	576673268	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447887	Illumina HiSeq 2500	not applicable	Gnapfe_MUF3_LSE1_AD_F	SINGLE	unspecified	TRANSCRIPTOMIC	Gnathochromis pfefferi	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:34:00Z	1	Gnapfe_MUF3_LSE1_AD_F	female	Gnapfe_MUF3_LSE1_AD_F	SRP214209	not applicable	gonads	
SRR9688584	Intloo	RNA-Seq	126	1759465638	PRJNA552202	SAMN12246778	Model organism or animal	not applicable	1005652137	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447886	Illumina HiSeq 2500	not applicable	Intloo_IPF3_JGF5_VE_M	SINGLE	unspecified	TRANSCRIPTOMIC	Interochromis loocki	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:35:00Z	1	Intloo_IPF3_JGF5_VE_M	male	Intloo_IPF3_JGF5_VE_M	SRP214209	not applicable	liver	
SRR9688585	Intloo	RNA-Seq	126	1292556888	PRJNA552202	SAMN12246779	Model organism or animal	not applicable	689946888	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447885	Illumina HiSeq 2500	not applicable	Intloo_IPF3_JGF6_AD_M	SINGLE	unspecified	TRANSCRIPTOMIC	Interochromis loocki	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:34:00Z	1	Intloo_IPF3_JGF6_AD_M	male	Intloo_IPF3_JGF6_AD_M	SRP214209	not applicable	gonads	
SRR9688586	Intloo	RNA-Seq	126	1098563634	PRJNA552202	SAMN12246776	Model organism or animal	not applicable	612404383	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447884	Illumina HiSeq 2500	not applicable	Intloo_IPB6_JFF7_GI_F	SINGLE	unspecified	TRANSCRIPTOMIC	Interochromis loocki	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:33:00Z	1	Intloo_IPB6_JFF7_GI_F	female	Intloo_IPB6_JFF7_GI_F	SRP214209	not applicable	gills	
SRR9688587	Intloo	RNA-Seq	126	1148262192	PRJNA552202	SAMN12246777	Model organism or animal	not applicable	623746467	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447883	Illumina HiSeq 2500	not applicable	Intloo_IPB6_JFF8_BR_F	SINGLE	unspecified	TRANSCRIPTOMIC	Interochromis loocki	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:35:00Z	1	Intloo_IPB6_JFF8_BR_F	female	Intloo_IPB6_JFF8_BR_F	SRP214209	not applicable	brain	
SRR9688588	Intloo	RNA-Seq	126	1104339726	PRJNA552202	SAMN12246782	Model organism or animal	not applicable	569046286	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447882	Illumina HiSeq 2500	not applicable	Intloo_IPF3_JGF9_BR_M	SINGLE	unspecified	TRANSCRIPTOMIC	Interochromis loocki	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:33:00Z	1	Intloo_IPF3_JGF9_BR_M	male	Intloo_IPF3_JGF9_BR_M	SRP214209	not applicable	brain	
SRR9688589	Intloo	RNA-Seq	126	1196037738	PRJNA552202	SAMN12246783	Model organism or animal	not applicable	648399559	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447881	Illumina HiSeq 2500	not applicable	Intloo_IZI5_HAA7_VE_M	SINGLE	unspecified	TRANSCRIPTOMIC	Interochromis loocki	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:36:00Z	1	Intloo_IZI5_HAA7_VE_M	male	Intloo_IZI5_HAA7_VE_M	SRP214209	not applicable	liver	
SRR9688590	Intloo	RNA-Seq	126	3157770924	PRJNA552202	SAMN12246780	Model organism or animal	not applicable	1749700492	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447880	Illumina HiSeq 2500	not applicable	Intloo_IPF3_JGF7_GI_M	SINGLE	unspecified	TRANSCRIPTOMIC	Interochromis loocki	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:37:00Z	1	Intloo_IPF3_JGF7_GI_M	male	Intloo_IPF3_JGF7_GI_M	SRP214209	not applicable	gills	
SRR9688591	Intloo	RNA-Seq	126	973210896	PRJNA552202	SAMN12246781	Model organism or animal	not applicable	529617966	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447879	Illumina HiSeq 2500	not applicable	Intloo_IPF3_JGF8_LP_M	SINGLE	unspecified	TRANSCRIPTOMIC	Interochromis loocki	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:34:00Z	1	Intloo_IPF3_JGF8_LP_M	male	Intloo_IPF3_JGF8_LP_M	SRP214209	not applicable	lpj	
SRR9688592	Intloo	RNA-Seq	126	1403716986	PRJNA552202	SAMN12246784	Model organism or animal	not applicable	735423008	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447878	Illumina HiSeq 2500	not applicable	Intloo_IZI5_HAA8_AD_M	SINGLE	unspecified	TRANSCRIPTOMIC	Interochromis loocki	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:35:00Z	1	Intloo_IZI5_HAA8_AD_M	male	Intloo_IZI5_HAA8_AD_M	SRP214209	not applicable	gonads	
SRR9688593	Intloo	RNA-Seq	126	1380899772	PRJNA552202	SAMN12246785	Model organism or animal	not applicable	743081504	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447877	Illumina HiSeq 2500	not applicable	Intloo_IZI5_HAA9_GI_M	SINGLE	unspecified	TRANSCRIPTOMIC	Interochromis loocki	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:35:00Z	1	Intloo_IZI5_HAA9_GI_M	male	Intloo_IZI5_HAA9_GI_M	SRP214209	not applicable	gills	
SRR9688594	Lamlem	RNA-Seq	126	1425997566	PRJNA552202	SAMN12246924	Model organism or animal	not applicable	754579955	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447876	Illumina HiSeq 2500	not applicable	Lamlem_RKB7_QQG1_GI_F	SINGLE	unspecified	TRANSCRIPTOMIC	Lamprologus lemairii	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:33:00Z	1	Lamlem_RKB7_QQG1_GI_F	female	Lamlem_RKB7_QQG1_GI_F	SRP214209	not applicable	gills	
SRR9688595	Lamlem	RNA-Seq	126	1276428510	PRJNA552202	SAMN12246925	Model organism or animal	not applicable	706862848	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447875	Illumina HiSeq 2500	not applicable	Lamlem_RKB7_QQG2_LP_F	SINGLE	unspecified	TRANSCRIPTOMIC	Lamprologus lemairii	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:33:00Z	1	Lamlem_RKB7_QQG2_LP_F	female	Lamlem_RKB7_QQG2_LP_F	SRP214209	not applicable	lpj	
SRR9688596	Lamlem	RNA-Seq	126	837000864	PRJNA552202	SAMN12246922	Model organism or animal	not applicable	482418699	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447874	Illumina HiSeq 2500	not applicable	Lamlem_RKB7_QQF8_VE_F	SINGLE	unspecified	TRANSCRIPTOMIC	Lamprologus lemairii	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:32:00Z	1	Lamlem_RKB7_QQF8_VE_F	female	Lamlem_RKB7_QQF8_VE_F	SRP214209	not applicable	liver	
SRR9688597	Lamlem	RNA-Seq	126	1606666698	PRJNA552202	SAMN12246923	Model organism or animal	not applicable	865429800	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447873	Illumina HiSeq 2500	not applicable	Lamlem_RKB7_QQF9_AD_F	SINGLE	unspecified	TRANSCRIPTOMIC	Lamprologus lemairii	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:35:00Z	1	Lamlem_RKB7_QQF9_AD_F	female	Lamlem_RKB7_QQF9_AD_F	SRP214209	not applicable	gonads	
SRR9688598	Lamlem	RNA-Seq	126	1124581122	PRJNA552202	SAMN12246920	Model organism or animal	not applicable	565036082	UNIVERSITY OF BASEL	public	not applicable	"fastq,run.zq,sra"	"gs,ncbi,s3"	"gs.us-east1,ncbi.public,s3.us-east-1"	adult	not applicable	SRX6447872	Illumina HiSeq 2500	not applicable	Lamlem_RKA9_QQA6_LP_M	SINGLE	unspecified	TRANSCRIPTOMIC	Lamprologus lemairii	ILLUMINA	2020-11-02T00:00:00Z	2019-07-15T16:33:00Z	1	Lamlem_RKA9_QQA6_LP_M	male	Lamlem_RKA9_QQA6_LP_M	SRP214209	not applicable	lpj	
